event_id,event_title,event_slug,event_venue,event_website,event_date,event_country,event_region_id,event_country_id,event_latitude,event_longitude,event_categories,event_specifications
110495,2017 Tiszaujvaros ETU Triathlon Junior European Cup,2017-tiszaujvaros-etu-triathlon-junior-european-cup,Tiszaujvaros,https://web.archive.org/web/20171231100000/http://www.tvkmalitriatlon.hu/,2017-07-22,Hungary,10,182,47.91598,21.04274,"[{'event_id': 110495, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 110495, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 110495, 'cat_id': 378, 'cat_name': 'Super Sprint', 'cat_parent_id': 357}]"
121700,2017 BLR Triathlon National Championships,2017-blr-triathlon-national-championships,,,2017-07-22,Belarus,10,118,53.709807,27.953389,,"[{'event_id': 121700, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 121700, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122254,2017 ESP Triathlon Junior National Championships,2017-esp-sprint-triathlon-national-championships,,,2017-07-22,Spain,10,270,40.463667,-3.74922,,"[{'event_id': 122254, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122254, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
110680,2017 Banyoles ETU Triathlon Clubs European Championships,2017-banyoles-etu-triathlon-club-european-championships,Banyoles,,2017-07-23,Spain,10,270,42.11818,2.76515,"[{'event_id': 110680, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}]","[{'event_id': 110680, 'cat_id': 380, 'cat_name': 'Mixed Relay', 'cat_parent_id': 357}, {'event_id': 110680, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}]"
122427,2017 LAT Triathlon National Championships,2017-lat-triathlon-national-championships,,,2017-07-23,Latvia,10,202,56.879635,24.603189,,"[{'event_id': 122427, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122427, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
109702,2017 Târgu Mures ETU Cross Duathlon European Championships,2017-targu-mures-etu-cross-duathlon-european-championships,2017 Târgu Mures ,http://www.crossduathlon.ro/,2017-07-27,Romania,10,250,45.1355,25.75003,"[{'event_id': 109702, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}]","[{'event_id': 109702, 'cat_id': 408, 'cat_name': 'Cross Duathlon', 'cat_parent_id': 3}, {'event_id': 109702, 'cat_id': 409, 'cat_name': 'Sprint', 'cat_parent_id': 408}, {'event_id': 109702, 'cat_id': 412, 'cat_name': 'Paratriathlon', 'cat_parent_id': 408}, {'event_id': 109702, 'cat_id': 413, 'cat_name': 'Standard', 'cat_parent_id': 408}]"
122137,2017 ROU Cross Duathlon National Championships,2017-rou-cross-duathlon-national-championships,,,2017-07-27,Romania,10,250,45.943161,24.96676,,"[{'event_id': 122137, 'cat_id': 408, 'cat_name': 'Cross Duathlon', 'cat_parent_id': 3}, {'event_id': 122137, 'cat_id': 409, 'cat_name': 'Sprint', 'cat_parent_id': 408}, {'event_id': 122137, 'cat_id': 413, 'cat_name': 'Standard', 'cat_parent_id': 408}]"
107277,2017 ITU World Triathlon Edmonton,2017-itu-world-triathlon-edmonton,Edmonton,,2017-07-28,Canada,11,135,53.54439,-113.49093,"[{'event_id': 107277, 'cat_id': 351, 'cat_name': 'World Championship Series', 'cat_parent_id': 1}]","[{'event_id': 107277, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 107277, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
111450,2017 Edmonton ITU World Para Triathlon Series,2017-edmonton-itu-world-paratriathlon-series,Edmonton,,2017-07-28,Canada,11,135,53.54439,-113.49093,"[{'event_id': 111450, 'cat_id': 448, 'cat_name': 'World Para Series', 'cat_parent_id': 1}]","[{'event_id': 111450, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 111450, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}]"
109701,2017 Târgu Mures  ETU Cross Triathlon European Championships,2017-targu-mures-etu-cross-triathlon-european-championships,Târgu Mures ,http://tecfest.ro/,2017-07-29,Romania,10,250,46.53859,24.55144,"[{'event_id': 109701, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}]","[{'event_id': 109701, 'cat_id': 354, 'cat_name': 'Cross Triathlon', 'cat_parent_id': 3}]"
112684,2017 Istanbul ETU Triathlon European Cup,2017-istanbul-etu-triathlon-european-cup,Beylikduzu/Istanbul,,2017-07-29,Türkiye,10,287,41.00824,28.97836,"[{'event_id': 112684, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 112684, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 112684, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
112970,2017 Astana ASTC Sprint Triathlon Asian Cup and Central Asian Championships,2017-astana-astc-sprint-triathlon-asian-cup,Astana,https://web.archive.org/web/20171231100000/http://www.triathlon.org.kz,2017-07-29,Kazakhstan,13,194,51.13544,71.4505,"[{'event_id': 112970, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}, {'event_id': 112970, 'cat_id': 347, 'cat_name': 'Regional Championships', 'cat_parent_id': 1}]","[{'event_id': 112970, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 112970, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
121810,2017 GER Triathlon Junior National Championships,2017-ger-triathlon-junior-national-championships,,,2017-07-29,Germany,10,170,51.165691,10.451526,,"[{'event_id': 121810, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 121810, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
122437,2017 LAT Sprint Triathlon National Championships,2017-lat-sprint-triathlon-national-championships,,,2017-07-29,Latvia,10,202,56.879635,24.603189,,"[{'event_id': 122437, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122437, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
123909,2017 BEL Triathlon Junior National Championships,2019-bel-sprint-triathlon-national-championships,,,2017-07-29,Belgium,10,119,50.503887,4.469936,,"[{'event_id': 123909, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 123909, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
110496,2017 Tabor ETU Triathlon Junior European Cup,2017-tabor-etu-triathlon-junior-european-cup,Tabor,http://www.triatlon-tabor.cz/epj_propozice_2016.php,2017-07-30,Czech Republic,10,152,49.41299,14.67747,"[{'event_id': 110496, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 110496, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 110496, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
122106,2017 HUN Long Distance Triathlon National Championships,2017-hun-long-distance-triathlon-national-championships,,,2017-07-30,Hungary,10,182,47.162494,19.503304,,"[{'event_id': 122106, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122106, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
109643,2017 ITU World Triathlon Montréal,2017-itu-world-triathlon-montreal,Montréal,,2017-08-05,Canada,11,135,45.50169,-73.56726,"[{'event_id': 109643, 'cat_id': 351, 'cat_name': 'World Championship Series', 'cat_parent_id': 1}]","[{'event_id': 109643, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 109643, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
110454,2017 Velence ETU Triathlon U23 European Championships,2017-velence-etu-u23-triathlon-european-championships,Velence,,2017-08-05,Hungary,10,182,47.238,18.636,"[{'event_id': 110454, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}]","[{'event_id': 110454, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 110454, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}, {'event_id': 110454, 'cat_id': 380, 'cat_name': 'Mixed Relay', 'cat_parent_id': 357}]"
110480,2017 Malmö ETU Sprint Triathlon European Cup,2017-malmoe-etu-sprint-triathlon-european-cup,Malmo,https://web.archive.org/web/20171231100000/http://iof3.idrottonline.se/SvenskaTriathlonforbundet/Arbetsrum/MalmoTriathlon/EUROPEANCUP/,2017-08-05,Sweden,10,275,55.60498,13.00382,"[{'event_id': 110480, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 110480, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 110480, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
119662,2017 KGZ Para Triathlon National Championships,2017-kgz-paratriathlon-national-championships,,,2017-08-05,Kyrgyzstan,13,200,41.20438,74.766098,,"[{'event_id': 119662, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 119662, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 119662, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}]"
121762,2017 SVK Long Distance Triathlon National Championships,2017-svk-long-distance-triathlon-national-championships,,,2017-08-05,Slovakia,10,265,48.669026,19.699024,,"[{'event_id': 121762, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 121762, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
119245,2017 IRL Para Triathlon National Championships,2017-usa-paratriathlon-national-championships1,,,2017-08-06,Ireland,10,188,53.1423672,-7.6920536,,"[{'event_id': 119245, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 119245, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 119245, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}]"
109663,2017 Yucatán ITU Triathlon World Cup,2017-merida-itu-triathlon-world-cup,"Mérida, Yucatán, Puerto Progreso",,2017-08-12,Mexico,11,219,21.2809,-89.66314,"[{'event_id': 109663, 'cat_id': 349, 'cat_name': 'World Cup', 'cat_parent_id': 1}]","[{'event_id': 109663, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 109663, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
121835,2017 IRL Triathlon National Championships,2017-irl-triathlon-national-championships,,,2017-08-12,Ireland,10,188,53.1423672,-7.6920536,,"[{'event_id': 121835, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 121835, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
121867,2017 RUS Para Triathlon National Championships,2017-rus-paratriathlon-national-championships,,,2017-08-12,Russia,10,251,61.52401,105.318756,,"[{'event_id': 121867, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 121867, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 121867, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}]"
110481,2017 Wuustwezel ETU Sprint Triathlon European Cup,2017-wuustwezel-etu-sprint-triathlon-european-cup,Wuustwezel ,https://web.archive.org/web/20171231100000/http://www.triathlonwuustwezel.be/en/home.aspx,2017-08-13,Belgium,10,119,51.38822,4.59528,"[{'event_id': 110481, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 110481, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 110481, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
110497,2017 Riga ETU Triathlon Junior European Cup,2017-riga-etu-triathlon-junior-european-cup,Riga,,2017-08-13,Latvia,10,202,56.94965,24.10519,"[{'event_id': 110497, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 110497, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 110497, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
111622,2017 Mt Mayon ASTC Triathlon Asian Cup,2017-mt-mayon-astc-triathlon-asian-cup,"Legazpi Blvd., Puro, Legazpi City, Philippines",,2017-08-13,Philippines,13,245,13.25483,123.68611,"[{'event_id': 111622, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 111622, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 111622, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
111700,2017 Riga ETU Triathlon Baltic Championships,2017-riga-etu-triathlon-baltic-championships,Riga,,2017-08-13,Latvia,10,202,56.94965,24.10519,"[{'event_id': 111700, 'cat_id': 347, 'cat_name': 'Regional Championships', 'cat_parent_id': 1}]","[{'event_id': 111700, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 111700, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
121843,2017 POL Triathlon National Championships,2017-pol-triathlon-national-championships,,,2017-08-13,Poland,10,246,51.919438,19.145136,,"[{'event_id': 121843, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 121843, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122101,2017 ROU Sprint Triathlon National Championships,2017-rou-sprint-triathlon-national-championships,,,2017-08-13,Romania,10,250,45.943161,24.96676,,"[{'event_id': 122101, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122101, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
123308,2017 GUA Triathlon National Championships,2017-gua-triathlon-national-championships1,,,2017-08-13,Guatemala,11,175,15.783471,-90.230759,,"[{'event_id': 123308, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 123308, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
124013,2017 BEL Triathlon National Championships,2017-bel-triathlon-national-championships,,,2017-08-15,Belgium,10,119,50.503887,4.469936,,"[{'event_id': 124013, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 124013, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
101238,2017 Penticton ITU Multisport World Championships,2017-penticton-itu-multisport-world-championships,Penticton,http://penticton2017.com/,2017-08-18,Canada,11,135,49.49914,-119.59371,"[{'event_id': 101238, 'cat_id': 348, 'cat_name': 'World Championships', 'cat_parent_id': 1}]","[{'event_id': 101238, 'cat_id': 353, 'cat_name': 'Aquathlon', 'cat_parent_id': 3}, {'event_id': 101238, 'cat_id': 354, 'cat_name': 'Cross Triathlon', 'cat_parent_id': 3}, {'event_id': 101238, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 101238, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 101238, 'cat_id': 453, 'cat_name': 'Aquabike', 'cat_parent_id': 3}]"
110498,2017 Lausanne ETU Triathlon Junior European Cup,2017-lausanne-etu-triathlon-junior-european-cup,Lausanne,https://web.archive.org/web/20171231100000/http://www.trilausanne.ch/,2017-08-19,Switzerland,10,276,46.51965,6.63227,"[{'event_id': 110498, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 110498, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 110498, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
112992,2017 Penticton ITU Duathlon World Championships,2017-penticton-itu-duathlon-world-championships,Penticton,,2017-08-19,Canada,11,135,49.49914,-119.59371,"[{'event_id': 112992, 'cat_id': 348, 'cat_name': 'World Championships', 'cat_parent_id': 1}]","[{'event_id': 112992, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 112992, 'cat_id': 367, 'cat_name': 'Sprint', 'cat_parent_id': 355}, {'event_id': 112992, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}, {'event_id': 112992, 'cat_id': 372, 'cat_name': 'Paratriathlon', 'cat_parent_id': 355}]"
121722,2017 SVK Triathlon National Championships,2017-svk-triathlon-national-championships,,,2017-08-19,Slovakia,10,265,48.669026,19.699024,,"[{'event_id': 121722, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 121722, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122409,2017 GER Sprint Triathlon National Championships,2017-ger-sprint-triathlon-national-championships,,,2017-08-20,Germany,10,170,51.165691,10.451526,,"[{'event_id': 122409, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122409, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
111623,2017 Kuala Lumpur South East Asian Games,2017-kuala-lumpur-south-east-asian-games,Kuala Lumpur,https://web.archive.org/web/20171231100000/http://www.kualalumpur2017.com.my/,2017-08-21,Malaysia,13,213,3.139,101.68685,"[{'event_id': 111623, 'cat_id': 346, 'cat_name': 'Recognised Games', 'cat_parent_id': 1}]","[{'event_id': 111623, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 111623, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
112991,2017 Penticton ITU Cross Triathlon World Championships,2017-penticton-itu-cross-triathlon-world-championships,Penticton,,2017-08-23,Canada,11,135,49.49914,-119.59371,"[{'event_id': 112991, 'cat_id': 348, 'cat_name': 'World Championships', 'cat_parent_id': 1}]","[{'event_id': 112991, 'cat_id': 354, 'cat_name': 'Cross Triathlon', 'cat_parent_id': 3}, {'event_id': 112991, 'cat_id': 363, 'cat_name': 'Standard', 'cat_parent_id': 354}]"
112990,2017 Penticton ITU Aquathlon World Championships,2017-penticton-itu-aquathlon-world-championships,Penticton,,2017-08-25,Canada,11,135,49.49914,-119.59371,"[{'event_id': 112990, 'cat_id': 348, 'cat_name': 'World Championships', 'cat_parent_id': 1}]","[{'event_id': 112990, 'cat_id': 353, 'cat_name': 'Aquathlon', 'cat_parent_id': 3}]"
107163,2017 ITU World Triathlon Stockholm,2017-itu-world-triathlon-stockholm,Stockholm,,2017-08-26,Sweden,10,275,59.32932,18.06858,"[{'event_id': 107163, 'cat_id': 351, 'cat_name': 'World Championship Series', 'cat_parent_id': 1}]","[{'event_id': 107163, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 107163, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
123277,2017 NED Sprint Triathlon National Championships,2017-ned-sprint-triathlon-national-championships1,,,2017-08-26,Netherlands,10,230,52.132633,5.291266,,"[{'event_id': 123277, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 123277, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
112993,2017 Penticton ITU Long Distance Triathlon World Championships,2017-penticton-itu-long-distance-triathlon-world-championships,Penticton,,2017-08-27,Canada,11,135,49.49914,-119.59371,"[{'event_id': 112993, 'cat_id': 348, 'cat_name': 'World Championships', 'cat_parent_id': 1}]","[{'event_id': 112993, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 112993, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
112994,2017 Penticton ITU Aquabike World Championships,2017-penticton-itu-aquabike-world-championships,Penticton,,2017-08-27,Canada,11,135,49.49914,-119.59371,"[{'event_id': 112994, 'cat_id': 348, 'cat_name': 'World Championships', 'cat_parent_id': 1}]","[{'event_id': 112994, 'cat_id': 453, 'cat_name': 'Aquabike', 'cat_parent_id': 3}, {'event_id': 112994, 'cat_id': 454, 'cat_name': 'Long Distance', 'cat_parent_id': 453}]"
122138,2017 ROU Cross Triathlon National Championships,2017-rou-cross-triathlon-national-championships,,,2017-08-27,Romania,10,250,45.943161,24.96676,,"[{'event_id': 122138, 'cat_id': 354, 'cat_name': 'Cross Triathlon', 'cat_parent_id': 3}, {'event_id': 122138, 'cat_id': 363, 'cat_name': 'Standard', 'cat_parent_id': 354}]"
121847,2017 GBR Para Triathlon National Championships,2017-gbr-paratriathlon-national-championships,,,2017-08-28,Great Britain,10,292,53.8337367,-2.4290148,,"[{'event_id': 121847, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 121847, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 121847, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}]"
